wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       1.3865779     0.025500278     0.025499345     0.025481905     0.025515436     0.025469874     0.025525891
       1.3861935     0.025496579     0.025496730     0.025479071     0.025512893     0.025467633     0.025522576
       1.3858093     0.025494472     0.025495036     0.025477896     0.025511320     0.025466159     0.025520845
       1.3854253     0.025496801     0.025496636     0.025479006     0.025512671     0.025467325     0.025522942
       1.3850416     0.025499129     0.025497893     0.025480471     0.025514007     0.025468612     0.025524676
       1.3846580     0.025501455     0.025499064     0.025481894     0.025515333     0.025469535     0.025526531
       1.3842746     0.025503274     0.025499870     0.025482544     0.025516476     0.025470725     0.025528254
       1.3838915     0.025504912     0.025500930     0.025483134     0.025517233     0.025471649     0.025529365
       1.3835086     0.025506549     0.025501737     0.025484292     0.025518275     0.025472102     0.025530323
       1.3831259     0.025507666     0.025502584     0.025485030     0.025518871     0.025472731     0.025531264
       1.3827434     0.025506779     0.025502311     0.025484807     0.025518838     0.025472614     0.025530668
       1.3823611     0.025505893     0.025502231     0.025484219     0.025518544     0.025473005     0.025529984
       1.3819790     0.025505007     0.025502056     0.025484388     0.025518501     0.025473314     0.025529320
       1.3815971     0.025504733     0.025502012     0.025484381     0.025518391     0.025473368     0.025529212
       1.3812155     0.025504765     0.025501803     0.025484288     0.025518255     0.025473228     0.025529347
       1.3808340     0.025504797     0.025501589     0.025484210     0.025518120     0.025473088     0.025529481
       1.3804528     0.025504871     0.025501544     0.025484211     0.025518046     0.025472966     0.025529650
       1.3800718     0.025505259     0.025501912     0.025484523     0.025518388     0.025473249     0.025530066
       1.3796909     0.025505647     0.025502284     0.025484821     0.025518747     0.025473514     0.025530483
       1.3793103     0.025506034     0.025502613     0.025485138     0.025519118     0.025473679     0.025530894
       1.3789300     0.025508318     0.025504431     0.025487005     0.025520965     0.025475162     0.025532710
       1.3785498     0.025512044     0.025507636     0.025489873     0.025524077     0.025478159     0.025536373
       1.3781698     0.025515768     0.025510558     0.025492871     0.025527277     0.025480748     0.025539779
       1.3777900     0.025519476     0.025513432     0.025495677     0.025530460     0.025483043     0.025543053
       1.3774105     0.025521294     0.025514511     0.025496719     0.025531864     0.025483746     0.025544530
       1.3770311     0.025523112     0.025515436     0.025497734     0.025533011     0.025484886     0.025545949
       1.3766520     0.025524928     0.025516865     0.025498939     0.025534150     0.025486597     0.025547660
       1.3762731     0.025526369     0.025517840     0.025499780     0.025535137     0.025487679     0.025549063
       1.3758943     0.025527333     0.025518650     0.025500376     0.025535984     0.025487927     0.025549958
       1.3755158     0.025528296     0.025519463     0.025500886     0.025536816     0.025488349     0.025550878
       1.3751375     0.025529259     0.025520198     0.025501487     0.025537620     0.025489126     0.025551797
       1.3747594     0.025529088     0.025519919     0.025501361     0.025537347     0.025488989     0.025551551
       1.3743815     0.025528743     0.025519503     0.025501279     0.025536939     0.025488712     0.025551138
       1.3740038     0.025528398     0.025519178     0.025501012     0.025536616     0.025488067     0.025550854
       1.3736264     0.025528548     0.025519303     0.025501125     0.025536660     0.025488045     0.025551003
       1.3732491     0.025529936     0.025520500     0.025502021     0.025537929     0.025489080     0.025552303
       1.3728720     0.025531324     0.025521944     0.025502961     0.025539297     0.025490009     0.025553787
       1.3724952     0.025532710     0.025523161     0.025503972     0.025540664     0.025491106     0.025555212
       1.3721186     0.025531973     0.025522590     0.025503491     0.025540072     0.025490585     0.025554460
       1.3717421     0.025530316     0.025521303     0.025502374     0.025538702     0.025489447     0.025552843
       1.3713659     0.025528659     0.025519823     0.025501156     0.025537209     0.025488592     0.025551422
       1.3709899     0.025527285     0.025518624     0.025500152     0.025536186     0.025487777     0.025550256
       1.3706140     0.025528386     0.025519470     0.025500477     0.025537035     0.025487611     0.025551066
       1.3702384     0.025529486     0.025520229     0.025500794     0.025537727     0.025487612     0.025551875
       1.3698630     0.025530585     0.025521036     0.025501175     0.025538147     0.025488056     0.025552874
       1.3694878     0.025529349     0.025520099     0.025500397     0.025537230     0.025487182     0.025551782
       1.3691128     0.025525777     0.025517343     0.025498445     0.025534697     0.025485556     0.025548681
       1.3687380     0.025522208     0.025514860     0.025496190     0.025531659     0.025484117     0.025545410
       1.3683634     0.025518640     0.025512146     0.025494018     0.025529263     0.025481733     0.025542227
       1.3679891     0.025518139     0.025511573     0.025493398     0.025528580     0.025480651     0.025541591
       1.3676149     0.025518017     0.025510978     0.025492703     0.025528130     0.025479945     0.025541269
       1.3672409     0.025517894     0.025510584     0.025491983     0.025527786     0.025479219     0.025540800
       1.3668671     0.025518629     0.025511130     0.025492151     0.025528137     0.025479055     0.025541425
       1.3664936     0.025521640     0.025513525     0.025494403     0.025530437     0.025481479     0.025544108
       1.3661202     0.025524649     0.025515914     0.025496788     0.025532827     0.025483434     0.025547135
       1.3657471     0.025527657     0.025518218     0.025499036     0.025535464     0.025485173     0.025549753
       1.3653741     0.025529313     0.025519334     0.025500072     0.025536789     0.025486186     0.025551176
       1.3650014     0.025530243     0.025519820     0.025500415     0.025537260     0.025486652     0.025551557
       1.3646288     0.025531172     0.025520243     0.025501025     0.025537720     0.025486885     0.025552188
       1.3642565     0.025532098     0.025520887     0.025501420     0.025538460     0.025487212     0.025553063
       1.3638843     0.025532924     0.025521307     0.025502084     0.025539207     0.025487288     0.025553527
       1.3635124     0.025533749     0.025521634     0.025502210     0.025539800     0.025487688     0.025553753
       1.3631407     0.025534574     0.025521911     0.025502335     0.025540665     0.025488163     0.025554310
       1.3627691     0.025535210     0.025522416     0.025502588     0.025541272     0.025488483     0.025555252
       1.3623978     0.025535537     0.025522765     0.025502700     0.025541569     0.025488208     0.025555423
       1.3620267     0.025535864     0.025523115     0.025502798     0.025541988     0.025488171     0.025555593
       1.3616558     0.025536191     0.025523457     0.025502928     0.025542483     0.025488134     0.025555764
       1.3612851     0.025534569     0.025522177     0.025502175     0.025540974     0.025487247     0.025554405
       1.3609145     0.025532247     0.025520402     0.025500901     0.025538634     0.025486065     0.025552444
       1.3605442     0.025529926     0.025518710     0.025499468     0.025536574     0.025484857     0.025550538
       1.3601741     0.025527770     0.025517271     0.025498580     0.025534882     0.025484613     0.025548835
       1.3598042     0.025527424     0.025516883     0.025498103     0.025534437     0.025484339     0.025548490
       1.3594345     0.025527079     0.025516345     0.025497610     0.025533973     0.025483871     0.025548145
       1.3590650     0.025526734     0.025515791     0.025497005     0.025533548     0.025483371     0.025547742
       1.3586957     0.025526735     0.025515527     0.025496798     0.025533465     0.025483281     0.025547524
       1.3583265     0.025527210     0.025515844     0.025497196     0.025533918     0.025483620     0.025547715
       1.3579576     0.025527684     0.025516297     0.025497315     0.025534305     0.025483732     0.025548388
       1.3575889     0.025528158     0.025516759     0.025497592     0.025534535     0.025483843     0.025548874
       1.3572204     0.025528382     0.025516699     0.025497314     0.025534652     0.025484057     0.025548770
       1.3568521     0.025528526     0.025516408     0.025496877     0.025534524     0.025484187     0.025548389
       1.3564840     0.025528669     0.025516160     0.025496918     0.025534412     0.025483797     0.025548007
       1.3561161     0.025528484     0.025515646     0.025496369     0.025533977     0.025483088     0.025547414
       1.3557484     0.025524577     0.025512436     0.025493671     0.025530507     0.025480358     0.025543970
       1.3553809     0.025520672     0.025509416     0.025491127     0.025527391     0.025477629     0.025540108
       1.3550136     0.025516769     0.025506379     0.025488334     0.025523840     0.025474902     0.025537489
       1.3546464     0.025513221     0.025503734     0.025485874     0.025520718     0.025472729     0.025534165
       1.3542795     0.025510208     0.025501727     0.025484241     0.025518220     0.025471211     0.025531610
       1.3539128     0.025507196     0.025499643     0.025482393     0.025516120     0.025469488     0.025529583
       1.3535463     0.025504186     0.025497393     0.025480317     0.025513944     0.025467522     0.025526543
       1.3531800     0.025502802     0.025496328     0.025479297     0.025512894     0.025466600     0.025525707
       1.3528139     0.025502082     0.025495768     0.025478852     0.025512327     0.025465923     0.025525066
       1.3524479     0.025501362     0.025495122     0.025478210     0.025511724     0.025465246     0.025524404
       1.3520822     0.025500658     0.025494502     0.025477689     0.025511061     0.025464588     0.025523755
       1.3517167     0.025501115     0.025494681     0.025477907     0.025511368     0.025465042     0.025523974
       1.3513514     0.025501571     0.025494879     0.025478182     0.025511674     0.025465145     0.025524294
       1.3509862     0.025502027     0.025495110     0.025478430     0.025512024     0.025465122     0.025524495
       1.3506213     0.025502396     0.025495099     0.025478445     0.025512209     0.025465056     0.025524617
       1.3502565     0.025502571     0.025494984     0.025478493     0.025512194     0.025464632     0.025524789
       1.3498920     0.025502746     0.025494888     0.025478166     0.025512193     0.025465197     0.025524962
       1.3495277     0.025502921     0.025494572     0.025477968     0.025512102     0.025465197     0.025525134
       1.3491635     0.025502672     0.025494150     0.025477602     0.025511788     0.025464515     0.025524785
       1.3487996     0.025502137     0.025493566     0.025476994     0.025511101     0.025463957     0.025524086
       1.3484358     0.025501602     0.025492937     0.025476283     0.025510484     0.025463599     0.025523387
       1.3480723     0.025501067     0.025492433     0.025475778     0.025509958     0.025463002     0.025522689
       1.3477089     0.025500225     0.025491471     0.025474877     0.025509076     0.025462034     0.025521695
       1.3473457     0.025499342     0.025490548     0.025473935     0.025508216     0.025460986     0.025520662
       1.3469828     0.025498458     0.025489731     0.025472994     0.025507423     0.025459939     0.025519712
       1.3466200     0.025497602     0.025488814     0.025472090     0.025506547     0.025459256     0.025519525
       1.3462574     0.025496893     0.025487986     0.025471227     0.025505548     0.025458684     0.025518763
       1.3458950     0.025496185     0.025487287     0.025470500     0.025504584     0.025457746     0.025517693
       1.3455328     0.025495477     0.025486437     0.025469661     0.025503813     0.025456988     0.025516572
       1.3451708     0.025494054     0.025485252     0.025468577     0.025502531     0.025455979     0.025515212
       1.3448090     0.025491637     0.025483573     0.025467095     0.025500749     0.025454377     0.025513682
       1.3444474     0.025489222     0.025481852     0.025465651     0.025499035     0.025452993     0.025511916
       1.3440860     0.025486808     0.025480062     0.025464247     0.025497152     0.025451712     0.025510144
       1.3437248     0.025483946     0.025477892     0.025462131     0.025495107     0.025449728     0.025507534
       1.3433638     0.025480872     0.025475349     0.025459667     0.025492511     0.025447809     0.025505064
       1.3430030     0.025477799     0.025472702     0.025457537     0.025489913     0.025445848     0.025501803
       1.3426423     0.025474727     0.025470338     0.025455334     0.025487281     0.025443338     0.025499035
       1.3422819     0.025474690     0.025470339     0.025455089     0.025487405     0.025443379     0.025499072
       1.3419216     0.025474888     0.025470408     0.025455116     0.025487704     0.025443630     0.025499546
       1.3415616     0.025475085     0.025470771     0.025455369     0.025487935     0.025443881     0.025500111
       1.3412017     0.025475021     0.025470831     0.025455355     0.025487931     0.025443939     0.025500240
       1.3408420     0.025473695     0.025469976     0.025454554     0.025486957     0.025443279     0.025498632
       1.3404826     0.025472369     0.025469110     0.025453569     0.025485813     0.025442589     0.025496773
       1.3401233     0.025471044     0.025468166     0.025452699     0.025484422     0.025441900     0.025495692
       1.3397642     0.025468776     0.025466367     0.025451220     0.025482562     0.025440633     0.025494165
       1.3394053     0.025465140     0.025463692     0.025448846     0.025479666     0.025438403     0.025492389
       1.3390466     0.025461505     0.025461142     0.025446130     0.025476779     0.025436046     0.025489097
       1.3386881     0.025457873     0.025458268     0.025444035     0.025473833     0.025433866     0.025485774
       1.3383298     0.025456104     0.025456463     0.025442613     0.025472497     0.025432899     0.025484779
       1.3379716     0.025455400     0.025455830     0.025442242     0.025471898     0.025432483     0.025484468
       1.3376137     0.025454697     0.025455258     0.025441825     0.025471227     0.025432068     0.025484156
       1.3372560     0.025453995     0.025454664     0.025441316     0.025470421     0.025431652     0.025483844
       1.3368984     0.025452726     0.025453510     0.025440227     0.025468983     0.025430700     0.025482878
       1.3365410     0.025451363     0.025452365     0.025438963     0.025467669     0.025429604     0.025481372
       1.3361839     0.025450000     0.025451030     0.025437621     0.025466244     0.025428590     0.025479631
       1.3358269     0.025448642     0.025449616     0.025436620     0.025465147     0.025427511     0.025478370
       1.3354701     0.025447334     0.025448255     0.025435308     0.025463995     0.025426516     0.025477399
       1.3351135     0.025446026     0.025446842     0.025433971     0.025462695     0.025424994     0.025476375
       1.3347571     0.025444719     0.025445401     0.025432985     0.025461277     0.025423601     0.025474983
       1.3344009     0.025443434     0.025444095     0.025431652     0.025459871     0.025422606     0.025473741
       1.3340448     0.025442207     0.025443312     0.025430975     0.025458725     0.025421810     0.025472763
       1.3336890     0.025440981     0.025442487     0.025430235     0.025457668     0.025420849     0.025471548
       1.3333333     0.025439756     0.025441710     0.025429098     0.025456778     0.025420169     0.025470809
       1.3329779     0.025438692     0.025440891     0.025428284     0.025455942     0.025419444     0.025470124
       1.3326226     0.025437809     0.025439971     0.025427423     0.025454928     0.025418532     0.025469522
       1.3322675     0.025436926     0.025439286     0.025426618     0.025454111     0.025417687     0.025468830
       1.3319126     0.025436043     0.025438623     0.025425785     0.025453331     0.025416859     0.025467734
       1.3315579     0.025435548     0.025438092     0.025425257     0.025452837     0.025416359     0.025467013
       1.3312034     0.025435251     0.025437551     0.025424686     0.025452333     0.025415990     0.025466484
       1.3308491     0.025434953     0.025436978     0.025424091     0.025451838     0.025415585     0.025465955
       1.3304949     0.025434656     0.025436484     0.025423699     0.025451290     0.025415173     0.025465426
       1.3301410     0.025434444     0.025436227     0.025423282     0.025450740     0.025414735     0.025464272
       1.3297872     0.025434247     0.025435799     0.025422789     0.025450518     0.025414364     0.025462982
       1.3294337     0.025434051     0.025435288     0.025422290     0.025450147     0.025413937     0.025462827
       1.3290803     0.025433822     0.025434668     0.025421806     0.025449673     0.025413342     0.025462112
       1.3287271     0.025431924     0.025433239     0.025420222     0.025448239     0.025411663     0.025461075
       1.3283741     0.025430027     0.025431850     0.025418768     0.025447014     0.025410262     0.025459747
       1.3280212     0.025428131     0.025430247     0.025417268     0.025445943     0.025408768     0.025458420
       1.3276686     0.025426096     0.025428415     0.025415894     0.025444491     0.025406973     0.025457269
       1.3273162     0.025423451     0.025426483     0.025414066     0.025442941     0.025405144     0.025454838
       1.3269639     0.025420808     0.025424721     0.025411870     0.025441037     0.025402963     0.025452993
       1.3266118     0.025418165     0.025422836     0.025409703     0.025439169     0.025400703     0.025451316
       1.3262599     0.025416361     0.025421354     0.025408389     0.025438107     0.025399155     0.025449645
       1.3259082     0.025416147     0.025421031     0.025407963     0.025437679     0.025398746     0.025449162
       1.3255567     0.025415933     0.025420652     0.025407696     0.025437228     0.025398271     0.025448678
       1.3252054     0.025415720     0.025420513     0.025407660     0.025436926     0.025397749     0.025448195
       1.3248543     0.025415392     0.025420374     0.025407223     0.025436533     0.025397276     0.025447678
       1.3245033     0.025414949     0.025420175     0.025406909     0.025436143     0.025397008     0.025447494
       1.3241525     0.025414507     0.025419845     0.025406630     0.025436410     0.025396853     0.025447479
       1.3238020     0.025414064     0.025419444     0.025406203     0.025435952     0.025396469     0.025447759
       1.3234516     0.025413821     0.025419369     0.025405807     0.025435630     0.025396289     0.025447291
       1.3231013     0.025413690     0.025419177     0.025405431     0.025435294     0.025395813     0.025446922
       1.3227513     0.025413559     0.025418985     0.025405233     0.025435128     0.025395818     0.025446608
       1.3224015     0.025413428     0.025418675     0.025404984     0.025434962     0.025395693     0.025446521
       1.3220518     0.025412989     0.025418407     0.025404707     0.025434646     0.025395171     0.025445827
       1.3217024     0.025412459     0.025417755     0.025404370     0.025434285     0.025394891     0.025445114
       1.3213531     0.025411929     0.025417269     0.025403589     0.025433821     0.025394307     0.025444202
       1.3210040     0.025411400     0.025416780     0.025403183     0.025433513     0.025393772     0.025443290
       1.3206550     0.025411327     0.025416438     0.025402926     0.025433190     0.025393532     0.025442958
       1.3203063     0.025411303     0.025416280     0.025402788     0.025432761     0.025393301     0.025442850
       1.3199578     0.025411280     0.025416075     0.025402610     0.025432501     0.025393070     0.025442743
       1.3196094     0.025411217     0.025415856     0.025402228     0.025432058     0.025392806     0.025442463
       1.3192612     0.025409218     0.025414439     0.025400394     0.025430858     0.025391122     0.025440900
       1.3189132     0.025407219     0.025412850     0.025398665     0.025429681     0.025389334     0.025439419
       1.3185654     0.025405222     0.025411144     0.025396854     0.025428272     0.025387217     0.025438441
       1.3182178     0.025403485     0.025409761     0.025395275     0.025427022     0.025385522     0.025437710
       1.3178703     0.025403456     0.025409574     0.025395178     0.025426804     0.025385415     0.025437341
       1.3175231     0.025403427     0.025409343     0.025394878     0.025426683     0.025384983     0.025436972
       1.3171760     0.025403399     0.025409114     0.025394850     0.025426439     0.025384706     0.025436502
       1.3168291     0.025403397     0.025408990     0.025394655     0.025426151     0.025384725     0.025436074
       1.3164824     0.025403480     0.025409071     0.025394754     0.025426197     0.025384947     0.025436088
       1.3161358     0.025403563     0.025409147     0.025394854     0.025425765     0.025385170     0.025436177
       1.3157895     0.025403646     0.025409174     0.025394953     0.025425503     0.025385393     0.025435924
       1.3154433     0.025403688     0.025409175     0.025394979     0.025425555     0.025385466     0.025435517
       1.3150973     0.025403647     0.025409062     0.025394965     0.025425303     0.025385434     0.025435369
       1.3147515     0.025403606     0.025408938     0.025394935     0.025425069     0.025385331     0.025434915
       1.3144059     0.025403565     0.025408803     0.025394863     0.025424848     0.025385312     0.025434841
       1.3140604     0.025403533     0.025408716     0.025394843     0.025424744     0.025385294     0.025434615
       1.3137152     0.025403513     0.025408614     0.025394860     0.025424467     0.025385303     0.025434422
       1.3133701     0.025403493     0.025408520     0.025394842     0.025424243     0.025385212     0.025434251
       1.3130252     0.025403474     0.025408399     0.025394782     0.025424110     0.025385356     0.025434099
       1.3126805     0.025403400     0.025408352     0.025394770     0.025423999     0.025385226     0.025433746
       1.3123360     0.025403271     0.025408203     0.025394725     0.025423892     0.025384879     0.025433635
       1.3119916     0.025403142     0.025408230     0.025394668     0.025423886     0.025384597     0.025433571
       1.3116474     0.025403014     0.025408148     0.025394649     0.025423802     0.025384406     0.025433483
       1.3113034     0.025402948     0.025408126     0.025394571     0.025423692     0.025384260     0.025433438
       1.3109596     0.025402931     0.025407944     0.025394534     0.025423579     0.025384149     0.025433424
       1.3106160     0.025402914     0.025407851     0.025394468     0.025423602     0.025384039     0.025433353
       1.3102725     0.025402896     0.025407798     0.025394421     0.025423558     0.025383928     0.025433343
       1.3099293     0.025402878     0.025407620     0.025394419     0.025423438     0.025383850     0.025433327
       1.3095862     0.025402860     0.025407513     0.025394250     0.025423222     0.025383815     0.025433221
       1.3092433     0.025402841     0.025407352     0.025394004     0.025423099     0.025383780     0.025433087
       1.3089005     0.025402822     0.025407081     0.025393920     0.025422863     0.025383745     0.025432807
       1.3085580     0.025402820     0.025407087     0.025393922     0.025422811     0.025383836     0.025432792
       1.3082156     0.025402826     0.025407103     0.025393782     0.025422850     0.025383984     0.025432795
       1.3078734     0.025402831     0.025407074     0.025393930     0.025422828     0.025384128     0.025432798
       1.3075314     0.025402837     0.025407090     0.025394064     0.025422871     0.025384280     0.025432800
       1.3071895     0.025403460     0.025407505     0.025394452     0.025423092     0.025384972     0.025433036
       1.3068479     0.025404309     0.025407944     0.025394989     0.025423384     0.025385926     0.025433140
       1.3065064     0.025405157     0.025408435     0.025395720     0.025423685     0.025386627     0.025433049
       1.3061651     0.025406005     0.025408941     0.025396185     0.025423916     0.025387263     0.025433212
       1.3058240     0.025407311     0.025409599     0.025397172     0.025424246     0.025388351     0.025433610
       1.3054830     0.025408754     0.025410400     0.025398180     0.025424799     0.025389511     0.025434171
       1.3051423     0.025410195     0.025411258     0.025399253     0.025425295     0.025390908     0.025434600
       1.3048017     0.025411636     0.025412099     0.025400197     0.025425656     0.025391918     0.025435302
       1.3044613     0.025412012     0.025412433     0.025400586     0.025426091     0.025392574     0.025435670
       1.3041210     0.025412125     0.025412585     0.025400873     0.025426271     0.025392951     0.025435849
       1.3037810     0.025412238     0.025412678     0.025401038     0.025426344     0.025393232     0.025435987
       1.3034411     0.025412351     0.025412926     0.025401151     0.025426545     0.025393295     0.025435930
       1.3031014     0.025412358     0.025412759     0.025401128     0.025426549     0.025393299     0.025435939
       1.3027619     0.025412343     0.025412470     0.025401055     0.025426410     0.025393139     0.025435646
       1.3024225     0.025412328     0.025412405     0.025401071     0.025426272     0.025392783     0.025435538
       1.3020833     0.025412313     0.025412368     0.025400897     0.025426173     0.025392670     0.025435534
       1.3017443     0.025411859     0.025411780     0.025400315     0.025425560     0.025392096     0.025434782
       1.3014055     0.025411320     0.025411077     0.025399641     0.025425130     0.025391316     0.025434500
       1.3010669     0.025410782     0.025410606     0.025399025     0.025424626     0.025390662     0.025434147
       1.3007284     0.025410244     0.025410112     0.025398698     0.025424024     0.025390227     0.025433922
       1.3003901     0.025410159     0.025410069     0.025398665     0.025423968     0.025390172     0.025433915
       1.3000520     0.025410158     0.025410012     0.025398673     0.025424013     0.025390188     0.025433902
       1.2997141     0.025410158     0.025410024     0.025398686     0.025424059     0.025390204     0.025433853
       1.2993763     0.025410158     0.025410060     0.025398715     0.025424044     0.025390187     0.025433898
       1.2990387     0.025410056     0.025409954     0.025398501     0.025423789     0.025390177     0.025433655
       1.2987013     0.025409935     0.025409593     0.025398160     0.025423487     0.025390050     0.025433359
       1.2983641     0.025409814     0.025409398     0.025397839     0.025423217     0.025389742     0.025433293
       1.2980270     0.025409693     0.025409243     0.025397384     0.025423076     0.025389434     0.025433066
       1.2976901     0.025409545     0.025409014     0.025397116     0.025422934     0.025389122     0.025432649
       1.2973534     0.025409392     0.025408715     0.025396937     0.025422626     0.025388650     0.025432239
       1.2970169     0.025409239     0.025408521     0.025396707     0.025422410     0.025388101     0.025432263
       1.2966805     0.025409087     0.025408316     0.025396250     0.025422293     0.025387741     0.025432139
       1.2963443     0.025409010     0.025408063     0.025396053     0.025422044     0.025387613     0.025431787
       1.2960083     0.025408950     0.025407874     0.025395822     0.025421898     0.025387195     0.025431753
       1.2956725     0.025408891     0.025407667     0.025395679     0.025421672     0.025386928     0.025431720
       1.2953368     0.025408832     0.025407465     0.025395516     0.025421667     0.025386679     0.025431410
       1.2950013     0.025409081     0.025407407     0.025395515     0.025421799     0.025386878     0.025431636
       1.2946660     0.025409416     0.025407403     0.025395501     0.025421911     0.025387150     0.025431925
       1.2943308     0.025409752     0.025407661     0.025395758     0.025421851     0.025387454     0.025432063
       1.2939959     0.025410087     0.025407654     0.025395896     0.025421941     0.025387758     0.025432220
       1.2936611     0.025410109     0.025407625     0.025395569     0.025421689     0.025387644     0.025432227
       1.2933264     0.025410025     0.025407459     0.025395447     0.025421547     0.025387248     0.025432139
       1.2929920     0.025409941     0.025407379     0.025395129     0.025421340     0.025386852     0.025432052
       1.2926577     0.025409857     0.025407114     0.025394857     0.025421229     0.025386456     0.025431964
       1.2923236     0.025409822     0.025406870     0.025394766     0.025421168     0.025386106     0.025431894
       1.2919897     0.025409808     0.025406647     0.025394649     0.025420919     0.025385859     0.025431832
       1.2916559     0.025409793     0.025406453     0.025394594     0.025420828     0.025385403     0.025431769
       1.2913223     0.025409779     0.025406306     0.025394437     0.025420778     0.025384866     0.025431706
       1.2909889     0.025409760     0.025406203     0.025394311     0.025420771     0.025384536     0.025431652
       1.2906557     0.025409739     0.025406064     0.025394263     0.025420801     0.025384343     0.025431603
       1.2903226     0.025409719     0.025406043     0.025394144     0.025420837     0.025384150     0.025431553
       1.2899897     0.025409698     0.025406002     0.025394026     0.025420872     0.025384013     0.025431503
       1.2896570     0.025409691     0.025405935     0.025393989     0.025420872     0.025383864     0.025431473
       1.2893244     0.025409696     0.025405774     0.025393925     0.025420688     0.025383709     0.025431451
       1.2889920     0.025409700     0.025405737     0.025393580     0.025420662     0.025383517     0.025431359
       1.2886598     0.025409705     0.025405667     0.025393322     0.025420586     0.025383331     0.025431290
       1.2883278     0.025409704     0.025405555     0.025393104     0.025420405     0.025383198     0.025431265
       1.2879959     0.025409698     0.025405526     0.025393025     0.025420204     0.025383114     0.025431265
       1.2876642     0.025409693     0.025405341     0.025392710     0.025420167     0.025382850     0.025431265
       1.2873326     0.025409687     0.025405240     0.025392334     0.025420137     0.025382437     0.025431264
       1.2870013     0.025409683     0.025405251     0.025392194     0.025420066     0.025382068     0.025431265
       1.2866701     0.025409682     0.025405226     0.025392060     0.025420032     0.025381919     0.025431265
       1.2863391     0.025409680     0.025405229     0.025391964     0.025419997     0.025381721     0.025431266
       1.2860082     0.025409679     0.025405174     0.025391953     0.025419963     0.025381522     0.025431266
       1.2856776     0.025409755     0.025405177     0.025391905     0.025419973     0.025381499     0.025431270
       1.2853470     0.025409977     0.025405332     0.025392054     0.025420045     0.025381978     0.025431281
       1.2850167     0.025410199     0.025405412     0.025392097     0.025420178     0.025382475     0.025431486
       1.2846865     0.025410421     0.025405516     0.025392121     0.025420166     0.025382862     0.025431559
       1.2843565     0.025410285     0.025405449     0.025392119     0.025419972     0.025382662     0.025431476
       1.2840267     0.025409094     0.025404453     0.025391032     0.025419347     0.025381247     0.025430746
       1.2836970     0.025407904     0.025403823     0.025390223     0.025419009     0.025379717     0.025430080
       1.2833676     0.025406714     0.025403104     0.025389433     0.025418550     0.025378663     0.025429866
       1.2830382     0.025405494     0.025402115     0.025388437     0.025417602     0.025377584     0.025429480
       1.2827091     0.025404092     0.025401151     0.025386991     0.025417108     0.025376034     0.025428814
       1.2823801     0.025402691     0.025400080     0.025385908     0.025416696     0.025375207     0.025428333
       1.2820513     0.025401290     0.025399354     0.025384553     0.025415991     0.025373270     0.025427624
       1.2817226     0.025399935     0.025398564     0.025383354     0.025415330     0.025371366     0.025426898
       1.2813942     0.025399798     0.025398332     0.025382667     0.025415167     0.025370343     0.025426742
       1.2810658     0.025399661     0.025397811     0.025382150     0.025415008     0.025369321     0.025426539
       1.2807377     0.025399525     0.025397590     0.025381648     0.025414862     0.025368784     0.025426339
       1.2804097     0.025399388     0.025397388     0.025380986     0.025414734     0.025368226     0.025426273
       1.2800819     0.025399407     0.025397375     0.025381074     0.025414719     0.025368215     0.025426264
       1.2797543     0.025399439     0.025397408     0.025381071     0.025414721     0.025368230     0.025426268
       1.2794268     0.025399472     0.025397283     0.025381194     0.025414723     0.025368255     0.025426273
       1.2790995     0.025399505     0.025397371     0.025381206     0.025414724     0.025368214     0.025426278
       1.2787724     0.025399502     0.025397245     0.025381173     0.025414722     0.025368065     0.025426263
       1.2784454     0.025399490     0.025397272     0.025381128     0.025414718     0.025367925     0.025426243
       1.2781186     0.025399478     0.025397202     0.025380950     0.025414668     0.025367804     0.025426223
       1.2777920     0.025399466     0.025397185     0.025380756     0.025414678     0.025367758     0.025426203
       1.2774655     0.025399460     0.025397210     0.025380689     0.025414612     0.025367672     0.025426189
       1.2771392     0.025399457     0.025397247     0.025380687     0.025414536     0.025367626     0.025426177
       1.2768131     0.025399454     0.025397279     0.025380685     0.025414460     0.025367664     0.025426166
       1.2764871     0.025399451     0.025397305     0.025380668     0.025414436     0.025367693     0.025426155
       1.2761613     0.025399446     0.025397323     0.025380626     0.025414432     0.025367489     0.025426135
       1.2758357     0.025399438     0.025397299     0.025380424     0.025414475     0.025367079     0.025426044
       1.2755102     0.025399430     0.025397004     0.025380252     0.025414417     0.025366793     0.025426012
       1.2751849     0.025399422     0.025396874     0.025380163     0.025414427     0.025366276     0.025425903
       1.2748598     0.025399415     0.025396903     0.025380141     0.025414424     0.025366128     0.025425863
       1.2745348     0.025399410     0.025396932     0.025380265     0.025414482     0.025366329     0.025425878
       1.2742100     0.025399404     0.025397041     0.025380469     0.025414711     0.025366704     0.025425900
       1.2738854     0.025399399     0.025397154     0.025380684     0.025414745     0.025366908     0.025425978
       1.2735609     0.025399394     0.025397278     0.025380719     0.025414774     0.025367048     0.025426118
       1.2732366     0.025399394     0.025397322     0.025380781     0.025414783     0.025367094     0.025426186
       1.2729124     0.025399394     0.025397329     0.025380842     0.025414792     0.025367141     0.025426255
       1.2725884     0.025399393     0.025397322     0.025380904     0.025414801     0.025367187     0.025426289
