wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       4.6040516    0.0044303502    0.0045099544    0.0042463292    0.0048358673    0.0040411691    0.0052722941
       4.5998160    0.0043538918    0.0044179192    0.0041649090    0.0047412739    0.0039585191    0.0051375598
       4.5955882    0.0043532056    0.0044072038    0.0041530075    0.0047210678    0.0039473073    0.0051072459
       4.5913682    0.0042489348    0.0042903047    0.0040287578    0.0045868653    0.0038179992    0.0049668037
       4.5871560    0.0041157645    0.0041435790    0.0038834064    0.0044093425    0.0036585068    0.0048022828
       4.5829514    0.0041165840    0.0041062969    0.0037995037    0.0043602835    0.0035566850    0.0046883370
       4.5787546    0.0040563286    0.0040035897    0.0036820128    0.0042692373    0.0034191417    0.0045667848
       4.5745654    0.0039762735    0.0038945644    0.0035618933    0.0041665025    0.0033142235    0.0044189763
       4.5703839    0.0040971053    0.0040117237    0.0036682698    0.0042939167    0.0034023133    0.0045323621
       4.5662100    0.0041804356    0.0041048861    0.0037729895    0.0043826545    0.0035147696    0.0046520238
       4.5620438    0.0041992897    0.0041190379    0.0037853923    0.0044029779    0.0035365971    0.0046757653
       4.5578851    0.0042029357    0.0041356815    0.0038117532    0.0044102698    0.0035707652    0.0046817510
       4.5537341    0.0041885973    0.0041313416    0.0038045769    0.0043968664    0.0035647957    0.0046809705
       4.5495905    0.0041797420    0.0041312533    0.0038418977    0.0044017319    0.0036087144    0.0046516428
       4.5454545    0.0040980358    0.0040658822    0.0037993291    0.0043438890    0.0035479299    0.0045712978
       4.5413261    0.0040160801    0.0039872097    0.0037213899    0.0042583515    0.0034767611    0.0044980698
       4.5372051    0.0039334677    0.0039277227    0.0036582086    0.0041902839    0.0034125875    0.0044454911
       4.5330916    0.0037939425    0.0037878366    0.0035273415    0.0040387202    0.0032846720    0.0042875974
       4.5289855    0.0037536147    0.0037267702    0.0034702103    0.0039791197    0.0032387664    0.0042345264
       4.5248869    0.0037237605    0.0036972340    0.0034259631    0.0039477147    0.0032043691    0.0041345581
       4.5207957    0.0038105307    0.0037565695    0.0034689585    0.0040102305    0.0032212831    0.0042063831
       4.5167118    0.0038729571    0.0037841745    0.0034579876    0.0040490261    0.0032054402    0.0042229056
       4.5126354    0.0039292365    0.0038343892    0.0034895816    0.0041073877    0.0032306615    0.0042847533
       4.5085663    0.0039413834    0.0038357761    0.0034573200    0.0041137094    0.0032002450    0.0042993609
       4.5045045    0.0039255022    0.0038059757    0.0033985090    0.0040944221    0.0031437943    0.0042807377
       4.5004500    0.0039383688    0.0038042715    0.0033746567    0.0041099977    0.0030651171    0.0042978787
       4.4964029    0.0039230265    0.0037857612    0.0033370372    0.0040936278    0.0029905593    0.0042844173
       4.4923630    0.0038748180    0.0037385824    0.0032679491    0.0040436845    0.0029295341    0.0042332568
       4.4883303    0.0038856107    0.0037451054    0.0033261450    0.0040569940    0.0029799695    0.0042414004
       4.4843049    0.0038133385    0.0036889932    0.0032775061    0.0039763957    0.0029590639    0.0041572067
       4.4802867    0.0037208365    0.0036116667    0.0032260344    0.0038819794    0.0029544130    0.0040612345
       4.4762757    0.0036947484    0.0035884250    0.0032042123    0.0038560746    0.0029308718    0.0040356383
       4.4722719    0.0037353685    0.0036282935    0.0032394366    0.0038989909    0.0029518925    0.0040811391
       4.4682752    0.0037618567    0.0036736524    0.0032923091    0.0039349435    0.0030228279    0.0041214910
       4.4642857    0.0038297814    0.0037398568    0.0033598848    0.0040063119    0.0030970389    0.0041962159
       4.4603033    0.0039149178    0.0038303669    0.0034819338    0.0040985883    0.0032206999    0.0042878941
       4.4563280    0.0039672665    0.0038790108    0.0035212776    0.0041505697    0.0032589313    0.0043460879
       4.4523598    0.0039473895    0.0038588318    0.0034645402    0.0041279216    0.0031825066    0.0043256148
       4.4483986    0.0040278489    0.0039264879    0.0035081623    0.0042106133    0.0031624745    0.0044153909
       4.4444444    0.0040649799    0.0039570532    0.0034985071    0.0042501132    0.0031114002    0.0044603481
       4.4404973    0.0040210333    0.0039149251    0.0034920543    0.0042018145    0.0031391664    0.0044108363
       4.4365572    0.0040552705    0.0039484661    0.0035280309    0.0042381235    0.0032193752    0.0044485222
       4.4326241    0.0039892448    0.0038746663    0.0034559937    0.0041690138    0.0031032251    0.0043770201
       4.4286980    0.0039407568    0.0038334591    0.0034211065    0.0041189708    0.0030860630    0.0043239549
       4.4247788    0.0039172601    0.0038070979    0.0033610355    0.0040971526    0.0029690757    0.0043012999
       4.4208665    0.0038369821    0.0037304982    0.0032963435    0.0040169601    0.0029331133    0.0042181441
       4.4169611    0.0037766360    0.0036744602    0.0032462635    0.0039547633    0.0029690550    0.0041496908
       4.4130627    0.0036447244    0.0035476107    0.0031599595    0.0038123208    0.0029121133    0.0040011102
       4.4091711    0.0036056804    0.0035157958    0.0031480201    0.0037744216    0.0029078951    0.0039567404
       4.4052863    0.0036303884    0.0035380621    0.0031691783    0.0038009217    0.0029215892    0.0039842810
       4.4014085    0.0036020556    0.0035093466    0.0031197001    0.0037728671    0.0028620780    0.0039536811
       4.3975374    0.0036303670    0.0035319949    0.0031261840    0.0038001988    0.0028424538    0.0039856847
       4.3936731    0.0035932696    0.0034853054    0.0030540752    0.0037542856    0.0027939584    0.0039446313
       4.3898156    0.0035241023    0.0034167741    0.0029983855    0.0036792514    0.0027422138    0.0038528063
       4.3859649    0.0035680698    0.0034653913    0.0030462387    0.0037254429    0.0027833420    0.0039150362
       4.3821209    0.0035797784    0.0034749275    0.0030446626    0.0037381963    0.0027740707    0.0039278943
       4.3782837    0.0035646893    0.0034548685    0.0030099455    0.0037211844    0.0027020881    0.0039112723
       4.3744532    0.0035420535    0.0034308438    0.0029883621    0.0036974856    0.0026620740    0.0038740210
       4.3706294    0.0035706791    0.0034637608    0.0030180104    0.0037302648    0.0026901147    0.0039187195
       4.3668122    0.0035664047    0.0034606956    0.0030125073    0.0037314484    0.0026932719    0.0039148791
       4.3630017    0.0035168228    0.0034133463    0.0029803546    0.0036840933    0.0026912531    0.0039021969
       4.3591979    0.0034867238    0.0033875212    0.0029743082    0.0036644137    0.0027057315    0.0038724652
       4.3554007    0.0034606023    0.0033623262    0.0029414819    0.0036370267    0.0026731394    0.0038435856
       4.3516101    0.0033773256    0.0032829871    0.0028783950    0.0035381166    0.0026130455    0.0037507742
       4.3478261    0.0033341034    0.0032416376    0.0028496550    0.0034985755    0.0026102403    0.0037070650
       4.3440487    0.0033380131    0.0032611016    0.0028837941    0.0035105757    0.0026678386    0.0037169024
       4.3402778    0.0033302196    0.0032561275    0.0029014366    0.0035000128    0.0027035695    0.0037192824
